,clean_msg,target,char_count,word_count,digit_count,question_count,exclamation_count,dollar_count,cap_ratio,unique_words,repitition_factor,sentiment
5008,come tomorrow,0,28,2,0,0,0,0,0.07142857142857142,2,1.0,0.0
5009,fool done cheat others,0,28,4,0,0,0,0,0.03571428571428571,4,1.0,-0.7096
5010,mobile number sims mail convey regard achanammarakheshqatar,0,78,7,0,0,0,0,0.038461538461538464,7,1.0,0.0772
5011,way rencontre meet mountain done,0,60,5,0,0,0,0,0.03333333333333333,5,1.0,0.0
5012,guaranteed £<num> cash £<num> prize claim prize call customer service representative <num> <num>am<num>pm cost,1,154,14,24,0,0,2,0.03896103896103896,12,1.1666666666666667,0.765
5013,attend driving lesson many time day,0,59,6,0,1,0,0,0.01694915254237288,6,1.0,0.0
5014,uncle checking rewarding month,0,59,4,0,0,0,0,0.05084745762711865,4,1.0,0.5267
5015,hello boston goose missing today like send remind thinking loved loving kiss,0,146,12,0,0,1,0,0.0410958904109589,12,1.0,0.8979
5016,think two still need get cash def ready,0,73,8,1,0,0,0,0.0136986301369863,8,1.0,0.3612
5017,hey gal wanna meet dinner note,0,45,6,1,1,0,0,0.044444444444444446,6,1.0,0.0
5018,dear <num>xxxxxxx invited chat final attempt contact text chat <num> <num>pmsgrcvdhgsuite<num>landsroww<num>j<num>hl len,1,154,12,20,0,1,0,0.16883116883116883,11,1.0909090909090908,0.3818
5019,babe talking think good boy missing love,0,152,7,0,7,1,0,0.05263157894736842,7,1.0,0.7096
5020,great office today,0,31,3,0,1,1,0,0.06451612903225806,3,1.0,0.6249
5021,cool last little getting time soon,0,66,6,0,1,0,0,0.030303030303030304,6,1.0,0.3182
5022,sad puppy noise,0,19,3,0,0,0,0,0.0,3,1.0,-0.4767
5023,yes possible dint try plus done tell one,0,57,8,0,0,0,0,0.03508771929824561,8,1.0,0.4019
5024,anyway holly whenever around need excuse creep people sarasota,0,100,9,0,0,0,0,0.02,9,1.0,0.0772
5025,happen,0,22,1,0,0,0,0,0.09090909090909091,1,1.0,0.0
5026,gonna ask low think,0,44,4,1,0,0,0,0.022727272727272728,4,1.0,-0.2732
5027,casablanca currently pound maximize cashing send <num> <num>pmeg <num> hgsuite<num>lands roww<num>j<num>hl,1,146,11,28,0,0,0,0.0821917808219178,10,1.1,0.0
5028,private <num> account statement show unredeemed sim point call <num> identifier code<num>xx<num> expires <num>,1,133,14,27,0,1,0,0.12781954887218044,12,1.1666666666666667,0.0
5029,chase run crossing street,0,67,4,0,0,0,0,0.014925373134328358,4,1.0,0.0
5030,would like tell deepest darkest fantasy call <num> spain stop text call <num> nat rate,1,126,15,24,0,0,0,0.023809523809523808,13,1.1538461538461537,-0.4404
5031,coming friday leave donald get news work place,0,84,8,0,1,0,0,0.011904761904761904,8,1.0,-0.0516
5032,hey inconvenient huh,0,48,3,0,1,0,0,0.041666666666666664,3,1.0,-0.34
5033,aldo know got sense approved,0,43,5,0,0,0,0,0.023255813953488372,5,1.0,0.4215
5034,really good see day dinette missing,0,69,6,0,0,1,0,0.014492753623188406,6,1.0,0.2484
5035,want perumbavoor,0,27,2,0,0,0,0,0.037037037037037035,2,1.0,0.0772
5036,many time told stage use laugh listen aha,0,72,8,0,0,0,0,0.027777777777777776,8,1.0,0.5574
5037,believe true incredible tit reply learn truly amazing thing blow mind fwd septet,1,149,13,3,0,1,0,0.0738255033557047,13,1.0,0.8591
5038,hear,0,28,1,0,0,0,0,0.03571428571428571,1,1.0,0.0
5039,thanks talk saturday dear cherish brother role model,0,133,8,0,0,0,0,0.022556390977443608,8,1.0,0.7964
5040,plus clarify back open return ticket proposed back kerala,0,98,9,0,0,0,0,0.01020408163265306,8,1.125,0.0
5041,natalie inviting friend reply yes see wwwsmsacunatalie<num>k<num> stop send stop find <num>,1,135,12,15,1,0,0,0.18518518518518517,11,1.0909090909090908,0.5859
5042,ran younger man make pretty baby together,0,70,7,0,0,0,0,0.014285714285714285,7,1.0,0.4939
5043,hamster get free wallpaper text heart <num> apply need help call <num>,1,109,12,18,1,2,0,0.11009174311926606,11,1.0909090909090908,0.7184
5044,low play door sometime,0,41,4,1,0,0,0,0.04878048780487805,4,1.0,0.0772
5045,dunno dad said coming home bring lunch yup call reach school,0,111,11,2,0,0,0,0.02702702702702703,11,1.0,0.0258
5046,sent customer service cum account executive mail detail contact,0,97,9,0,0,0,0,0.08247422680412371,9,1.0,0.0
5047,desire going doctor liver get bit stylish get hair managed,0,89,10,1,0,0,0,0.0449438202247191,9,1.1111111111111112,0.4019
5048,hmmmstill done opener,0,31,3,0,1,0,0,0.03225806451612903,3,1.0,0.0
5049,yeah basically time next week get away mon amp get,0,89,10,1,0,0,0,0.011235955056179775,9,1.1111111111111112,0.296
5050,edison rightly said fool ask question wise man answer know speechless viva gmgngegnt,0,155,13,0,0,0,0,0.09032258064516129,13,1.0,0.0516
5051,vote wherever heart guide,0,43,4,0,0,0,0,0.023255813953488372,4,1.0,0.0
5052,jul watched italian job,0,46,4,0,0,0,0,0.043478260869565216,4,1.0,0.0
5053,tick tick tick could die loneliness know pout stomp foot need,0,111,11,0,1,1,0,0.036036036036036036,9,1.2222222222222223,-0.7717
5054,lao know well,0,27,3,0,0,0,0,0.037037037037037035,3,1.0,0.2732
5055,double mind double text price inferential latest orange bluetooth mobile call mobileupd<num> latest offer <num> call<num>optoutlf<num>,1,159,16,17,0,0,0,0.08176100628930817,14,1.1428571428571428,0.0
5056,train back northampton afraid staying skiving today around wednesday though fancy comedy club week way,0,175,15,0,1,2,0,0.022857142857142857,15,1.0,0.3612
5057,goodnight hangar really miss dear,0,42,5,0,0,0,0,0.047619047619047616,5,1.0,0.2466
5058,hey next sun <num> basic yoga course bug pilate intro next sat tell time free,0,138,15,4,0,0,0,0.028985507246376812,14,1.0714285714285714,0.5106
5059,greece internet really bad today,0,50,5,0,1,0,0,0.04,5,1.0,-0.5849
5060,free video camera phone half price line rental myth cross new mind tit call mobileupd<num> <num> call<num>optout<num>,1,145,17,24,0,0,0,0.06206896551724138,17,1.0,0.5106
5061,think disturbing,0,30,2,0,0,0,0,0.03333333333333333,2,1.0,-0.5106
5062,sorry call later meeting sir,0,49,5,0,0,0,0,0.061224489795918366,5,1.0,-0.0772
5063,stuck orchard dad car going dinner let free tonight,0,91,9,1,2,0,0,0.04395604395604396,9,1.0,0.3182
5064,also wan watch show,0,36,4,2,0,0,0,0.027777777777777776,4,1.0,0.0
5065,dunno lei like dun,0,30,4,0,0,0,0,0.06666666666666667,4,1.0,0.3612
5066,brother transferred list list,0,63,4,0,0,0,0,0.031746031746031744,3,1.3333333333333333,0.0
5067,call later afternoon word many service get problem south mumbai hear listen,0,119,12,0,0,0,0,0.025210084033613446,12,1.0,-0.4019
5068,<num> <num>£<num> break accommodationvouchers term condition apply claim mustprovide claim number <num>,1,130,12,19,0,0,1,0.038461538461538464,10,1.2,0.0772
5069,talk,0,26,1,0,0,0,0,0.038461538461538464,1,1.0,0.0
5070,dear friend new amp present number tabitha raj range,0,82,9,0,0,0,0,0.07317073170731707,9,1.0,0.7269
5071,allie moon child need song mob tell text tone charity <num> nokia poly charity polys zed <num> profit charity,1,160,19,19,0,0,0,0.04375,16,1.1875,0.8834
5072,different style,0,23,2,0,1,0,0,0.043478260869565216,2,1.0,0.0
5073,win £<num> shopping spree every week starting play text store <num> single tscs<num> twink age £<num>perweeksub,1,135,16,26,0,1,2,0.16296296296296298,16,1.0,0.7351
5074,god nil dearly telltale crest dreamsmuah,0,53,6,1,0,0,0,0.03773584905660377,6,1.0,0.5994
5075,want sent list message today sorry hurt,0,66,7,0,0,0,0,0.045454545454545456,7,1.0,-0.5267
5076,attempt contract week top prize either £<num> cash £<num> prize call <num>,1,130,12,19,0,0,2,0.023076923076923078,10,1.2,0.8126
5077,well glad find totally disagreeable low,0,62,6,0,0,0,0,0.03225806451612903,6,1.0,-0.0699
5078,guy flash call call madam take care,0,74,7,0,0,0,0,0.05405405405405406,6,1.1666666666666667,0.4939
5079,want new nokia <num>i colour phone deliveredtomorrow free minute mobile free text free camcorder reply call <num>,1,158,17,21,1,0,0,0.05063291139240506,15,1.1333333333333333,0.8807
5080,mark work tomorrow get work house meet afterwards,0,93,8,1,0,0,0,0.03225806451612903,7,1.1428571428571428,0.0
5081,keep problem heart coz nobody fight amp fight self amp win battle vivekananda,0,149,13,1,0,0,0,0.10067114093959731,11,1.1818181818181819,-0.6908
5082,yeah give call got minute,0,43,5,0,0,0,0,0.023255813953488372,5,1.0,0.296
5083,babe uawakefeellikw shitjustfound via letter tatum married <num>thnovbehind outback fuckinniceselfishdeviousbitchanywayi’l call,0,150,11,1,1,1,0,0.8133333333333334,11,1.0,0.0
5084,amazing rearrange letter give meaning dormitory dirty room astronomer moon starter eye see election result lie let recount mothering woman hitler eleven plus two twelve plus one amazing,0,256,28,0,0,1,0,0.06640625,26,1.0769230769230769,0.6908
5085,aida discus later lar pick,0,50,5,1,1,0,0,0.04,5,1.0,0.0
5086,hey happy birthday,0,21,3,0,0,0,0,0.047619047619047616,3,1.0,0.5719
5087,sorry missed call please call back,0,51,6,0,0,0,0,0.0392156862745098,5,1.2,-0.0516
5088,org one thing another cat worm bad day end,0,85,9,0,1,0,0,0.023529411764705882,9,1.0,-0.5423
5089,good morning suffering fever dysentery able come office today,0,94,9,0,0,0,0,0.010638297872340425,9,1.0,-0.0516
5090,wont anything,0,22,2,0,0,0,0,0.045454545454545456,2,1.0,0.0
5091,type stuff sing,0,31,3,0,1,0,0,0.03225806451612903,3,1.0,0.0
5092,andre virgil cream,0,24,3,0,0,0,0,0.041666666666666664,3,1.0,0.0
5093,check room activity,0,46,3,0,0,0,0,0.043478260869565216,3,1.0,0.0
5094,fri okie login driving den shopping,0,65,6,1,0,0,0,0.03076923076923077,6,1.0,0.0
5095,nokia talking aha,0,32,3,0,0,0,0,0.03125,3,1.0,0.0
5096,shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem,0,120,11,0,0,0,0,0.05,11,1.0,0.7269
5097,month hotel birthday know,0,36,4,0,1,0,0,0.027777777777777776,4,1.0,0.0
5098,really really broke amount small even list,0,70,7,0,0,0,0,0.02857142857142857,6,1.1666666666666667,-0.5222
5099,sorry mate phone didst write love kate,0,70,7,0,0,0,0,0.02857142857142857,7,1.0,0.5994
5100,themobhit link get premium pink panther game new sugababes crazy zebra animation bass hood wallpaper free,1,149,16,2,0,1,0,0.08053691275167785,16,1.0,0.2263
5101,well confuses thing thought friend maybe wrong thing already sort invited tho may come money,0,166,15,0,1,0,0,0.018072289156626505,14,1.0714285714285714,-0.0258
5102,right call close,0,32,3,0,0,0,0,0.03125,3,1.0,0.0
5103,nope fine might nap tho,0,40,5,0,0,1,0,0.05,5,1.0,-0.1511
5104,mag mobile content order resent previous attempt failed due network error query customersqueriesnetvisionukcom,1,153,13,0,0,0,0,0.0196078431372549,13,1.0,-0.7717
5105,news hassling get weed week andres money haughaighgtujhyguj,0,98,8,0,0,0,0,0.19387755102040816,8,1.0,0.0
5106,boy loved gal prop didst mind star fund threw boy decided approach gal time truck speeding towards gal hit girl boy ran like hell saved asked run fast boy replied boost secret energy instantly girl shouted energy thy lived happily lgth drinking boost everyday moral story free mug god nil,0,446,50,4,1,0,0,0.03139013452914798,42,1.1904761904761905,0.9648
5107,want buy bow car urgently urgent shortage list austere source arg dis amt list lactate prob,0,150,16,0,0,0,0,0.03333333333333333,15,1.0666666666666667,0.0258
5108,ding break hassle black london,0,47,5,0,0,1,0,0.0425531914893617,5,1.0,0.0
5109,really need kiss miss baby baby eva,0,57,7,2,0,0,0,0.7192982456140351,6,1.1666666666666667,0.2992
5110,sign maturity start saying big thing actually start understanding small thing nice evening bill,0,154,14,0,0,0,0,0.15584415584415584,12,1.1666666666666667,0.4215
5111,got many responsibility,0,33,3,0,0,0,0,0.030303030303030304,3,1.0,0.0
5112,new message please call <num>,1,47,5,12,0,0,0,0.0425531914893617,5,1.0,0.3182
5113,reached sch already,0,27,3,0,0,0,0,0.037037037037037035,3,1.0,0.1027
5114,december mobile month entitled update latest colour camera mobile free call mobile update free <num>,1,158,15,13,1,2,0,0.08860759493670886,11,1.3636363636363635,0.8271
5115,definitely need module humanity dis sem izmit wan take module,0,91,10,2,2,0,0,0.02197802197802198,9,1.1111111111111112,0.4019
5116,arch fuck nobody town,0,39,4,0,0,0,0,0.02564102564102564,4,1.0,-0.5423
5117,get lion england tone reply lion mono lion poly wwwringtonescouk original best tone gap network operator rate apply,1,156,18,6,0,0,0,0.04487179487179487,15,1.2,0.7579
5118,thanks fill complete calm reassurance,0,52,5,0,0,1,0,0.038461538461538464,5,1.0,0.7717
5119,aslamalaikkuminsha allah tolar must albi mufti mahfuuzmeaning,0,88,7,0,0,0,0,0.011363636363636364,7,1.0,0.0
5120,driving training,0,28,2,0,1,0,0,0.03571428571428571,2,1.0,0.0
5121,low real told dad cancer,0,43,5,0,0,0,0,0.06976744186046512,5,1.0,-0.7579
5122,private <num> account statement,1,44,4,7,0,1,0,0.22727272727272727,4,1.0,0.0
5123,oops list,0,32,2,0,1,0,0,0.0625,2,1.0,0.0
5124,enufcredeit tocallshall leave uni get bus house,0,71,7,1,1,0,0,0.7464788732394366,7,1.0,-0.0516
5125,chick send nice mug,0,30,4,0,0,0,0,0.06666666666666667,4,1.0,0.4215
5126,impossible argue always treat like sub like never released remind necessary,0,154,11,0,0,0,0,0.01948051948051948,10,1.1,0.6486
5127,work den plus working rite den orchard place liao,0,107,9,1,0,0,0,0.037383177570093455,8,1.125,0.0
5128,wonderful kor great month cherish guy wish well day mojibiola,0,101,10,0,0,0,0,0.04950495049504951,10,1.0,0.9349
5129,cut bored wanna study,0,31,4,0,0,0,0,0.06451612903225806,4,1.0,-0.4939
5130,wot wed site til,0,49,4,2,0,1,0,0.04081632653061224,4,1.0,0.0
5131,rose reared bloodroot heartbeat send friend including like get back poor relation need support find many luvs praying god marry try,0,281,21,9,0,1,0,0.021352313167259787,21,1.0,0.836
5132,way,0,37,1,0,0,0,0,0.02702702702702703,1,1.0,0.0
5133,suck hair free right,0,70,4,0,1,0,0,0.04285714285714286,4,1.0,0.1027
5134,still working time also tried adding zero saving checking list,0,113,10,0,0,0,0,0.02654867256637168,10,1.0,0.0
5135,hmm dunno let may bag going dat small jus anything except perfume smith dat keep,0,116,15,1,0,0,0,0.02586206896551724,14,1.0714285714285714,0.0
5136,day joined training started today,0,47,5,0,0,0,0,0.02127659574468085,5,1.0,0.0
5137,sorry grocer,0,27,2,0,0,0,0,0.037037037037037035,2,1.0,-0.0772
5138,nice pub near frankie benny near warner cinema,0,87,8,0,1,0,0,0.034482758620689655,7,1.1428571428571428,0.4215
5139,costa del sol holiday £<num> await collection call <num> claim see pobox<num> stockport sketch cost£<num>pm maximin,1,162,16,26,0,1,2,0.17901234567901234,16,1.0,0.4767
5140,yup want yoga call book,0,87,5,0,1,0,0,0.04597701149425287,5,1.0,0.0772
5141,shut org yesterday dream kid boy pissed kid boy even told mark dream changing diaper cause getting owed face,0,228,19,1,0,0,0,0.03508771929824561,16,1.1875,-0.296
5142,yeah imagine would really gentle unlike doc treat patient like turkey,0,102,11,0,0,0,0,0.029411764705882353,11,1.0,0.8622
5143,free week nokia tone mobile every week text nokia <num> get toting tell mate wwwgetzedcouk box <num> wow norm<num>ptone,1,162,19,19,0,1,0,0.1111111111111111,16,1.1875,0.7964
5144,started done stop pray good idea anything see help guy ill forward link,0,133,13,0,0,0,0,0.015037593984962405,13,1.0,0.4404
5145,darwin helen one gonna prince site please come love kate,0,88,10,1,0,0,0,0.022727272727272728,10,1.0,0.7579
5146,office,0,36,1,0,1,0,0,0.027777777777777776,1,1.0,0.0
5147,iyar poor thing give support via think,0,77,7,0,0,1,0,0.05194805194805195,7,1.0,-0.1027
5148,unintentionally bad timing great finger train play along give fifteen min warning,0,104,12,0,0,1,0,0.038461538461538464,12,1.0,0.1531
5149,get garden ready summer free selection summer bulb seed worth £<num> scotsman saturday stop notxtcouk,1,155,15,5,0,0,1,0.05806451612903226,14,1.0714285714285714,0.6705
5150,come whenever like come also tel vicky come getting free time,0,87,11,0,0,0,0,0.011494252873563218,9,1.2222222222222223,0.7003
5151,plus call happen,0,28,3,0,0,0,0,0.07142857142857142,3,1.0,0.0
5152,happy new year family new year bring happiness stability tranquility vibrant colourful life,0,130,13,0,0,0,0,0.007692307692307693,11,1.1818181818181819,0.926
5153,problem renewal ill right away done know detail,0,79,8,0,0,0,0,0.02531645569620253,8,1.0,-0.6705
5154,sitting stop shop parking lot right bawling eye feel like failure everything nobody want feel like failing,0,184,17,0,0,0,0,0.016304347826086956,15,1.1333333333333333,-0.5423
5155,left yet probably gonna til dinner,0,53,6,0,0,0,0,0.018867924528301886,6,1.0,0.0
5156,like list question,0,31,3,0,0,0,0,0.03225806451612903,3,1.0,0.3612
5157,new year eve went party boyfriend hey,0,85,7,0,0,0,0,0.7529411764705882,7,1.0,0.4019
5158,sir need bellamy sir date birth company bank facility detail,0,77,10,0,0,0,0,0.03896103896103896,9,1.1111111111111112,0.0
5159,sims chat,0,23,2,0,0,0,0,0.043478260869565216,2,1.0,0.0
5160,come karnak car please wait till directly got doctor,0,76,9,1,0,0,0,0.02631578947368421,9,1.0,0.3182
5161,blurry player,0,28,2,0,0,0,0,0.03571428571428571,2,1.0,-0.1027
5162,meeting later,0,30,2,0,1,0,0,0.06666666666666667,2,1.0,0.0
5163,low need cash nitro hurry come crash,0,75,7,0,0,1,0,0.05333333333333334,7,1.0,-0.5859
5164,send text skype later,0,36,4,0,0,0,0,0.05555555555555555,4,1.0,0.0
5165,leave need ask,0,23,3,0,0,0,0,0.043478260869565216,3,1.0,-0.0516
5166,congrats mobile videophones call <num> videochat mate play java game load polyp music online rental bxs,1,160,16,21,0,1,0,0.0375,16,1.0,0.7003
5167,still got lesson sch,0,31,4,0,2,0,0,0.06451612903225806,4,1.0,0.0
5168,dun believe let tot told true already mhz tog believe,0,99,10,0,1,0,0,0.030303030303030304,9,1.1111111111111112,0.4215
5169,charge camera,0,24,2,0,0,0,0,0.041666666666666664,2,1.0,0.0
5170,i've got salt rub open wound like,0,65,7,0,0,1,0,0.015384615384615385,7,1.0,0.3612
5171,going lunch,0,24,2,0,0,0,0,0.041666666666666664,2,1.0,0.0
5172,school lab stuff give call done,0,84,6,0,0,0,0,0.011904761904761904,6,1.0,0.0
5173,come tomorrow,0,28,2,0,0,0,0,0.07142857142857142,2,1.0,0.0
5174,right text tonight see,0,46,4,0,0,0,0,0.021739130434782608,4,1.0,0.0
5175,,0,4,0,1,0,0,0,0.25,0,,0.0
5176,water logging desert environmental implication,0,55,5,0,0,0,0,0.03636363636363636,5,1.0,0.0
